respID,qID,profileID,altID,obsID,choice,time_sec_p1,ownhome,time_sec_p2,time_sec_p3,induction,heatingeff,carbon,oftencook,utility,yearOfBirth,gender,race,raceOther,education,income,zipcode,age_in_years,feedback,time_min_total,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners
4,3,11,2,27,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1100,50,3
4,3,264,3,27,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,1100,70,5
4,4,313,1,28,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,900,100,5
4,4,278,2,28,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,900,80,5
4,4,6,3,28,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,700,50,3
4,5,103,1,29,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1300,100,3
4,5,140,2,29,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1300,60,4
4,5,237,3,29,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,500,60,5
4,6,16,1,30,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1500,50,3
4,6,254,2,30,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,500,70,5
4,6,192,3,30,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,1100,90,4
4,7,88,1,31,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1500,90,3
4,7,38,2,31,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,500,70,3
4,7,237,3,31,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,500,60,5
4,8,139,1,32,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1300,60,4
4,8,287,2,32,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1500,80,5
4,8,183,3,32,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,500,90,4
5,1,85,1,33,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1300,90,3
5,1,320,2,33,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1300,100,5
5,1,252,3,33,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1500,60,5
5,2,127,1,34,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,500,60,4
5,2,143,2,34,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1500,60,4
5,2,258,3,34,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,700,70,5
5,3,160,1,35,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1500,70,4
5,3,119,2,35,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1100,50,4
5,3,33,3,35,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1300,60,3
5,4,25,1,36,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,900,60,3
5,4,35,2,36,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1500,60,3
5,4,237,3,36,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,500,60,5
5,5,55,1,37,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,500,80,3
5,5,59,2,37,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,700,80,3
5,5,6,3,37,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,700,50,3
5,6,97,1,38,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,900,100,3
5,6,296,2,38,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,900,90,5
5,6,3,3,38,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,500,50,3
5,7,172,1,39,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1100,80,4
5,7,92,2,39,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,500,100,3
5,7,138,3,39,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1100,60,4
5,8,250,1,40,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1500,60,5
5,8,20,2,40,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,500,60,3
5,8,141,3,40,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1300,60,4
6,1,58,1,41,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,700,80,3
6,1,29,2,41,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,1100,60,3
6,1,216,3,41,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,1500,100,4
6,2,46,1,42,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,1100,70,3
6,2,290,2,42,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,500,90,5
6,2,165,3,42,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,500,80,4
6,3,307,1,43,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,500,100,5
6,3,290,2,43,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,500,90,5
6,3,75,3,43,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,500,90,3
6,4,97,1,44,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,900,100,3
6,4,56,2,44,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,500,80,3
6,4,315,3,44,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,900,100,5
6,5,184,1,45,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,700,90,4
6,5,143,2,45,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,1500,60,4
6,5,3,3,45,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,500,50,3
6,6,55,1,46,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,500,80,3
6,6,107,2,46,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,1500,100,3
6,6,249,3,46,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,1300,60,5
6,7,313,1,47,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,900,100,5
6,7,254,2,47,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,500,70,5
6,7,231,3,47,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,1300,50,5
6,8,190,1,48,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Gas,1100,90,4
6,8,308,2,48,0,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Electric,500,100,5
6,8,258,3,48,1,8,1,142,63,Yes,Not_Bothered,Not_Bothered,often,electricity,1981,male,white,NA,college_some,inc_above100,90210,42,NA,3.55,Induction,700,70,5
7,1,307,1,49,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,500,100,5
7,1,317,2,49,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,1100,100,5
7,1,297,3,49,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,900,90,5
7,2,31,1,50,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1300,60,3
7,2,254,2,50,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,500,70,5
