respID,qID,profileID,altID,obsID,choice,time_sec_p1,ownhome,time_sec_p2,time_sec_p3,induction,heatingeff,carbon,oftencook,utility,yearOfBirth,gender,race,raceOther,education,income,zipcode,age_in_years,feedback,time_min_total,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners
2,5,32,2,13,1,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Electric,1300,60,3
2,5,105,3,13,0,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Induction,1300,100,3
2,6,283,1,14,0,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Gas,1300,80,5
2,6,26,2,14,1,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Electric,900,60,3
2,6,99,3,14,0,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Induction,900,100,3
2,7,286,1,15,0,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Gas,1500,80,5
2,7,152,2,15,1,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Electric,900,70,4
2,7,213,3,15,0,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Induction,1300,100,4
2,8,265,1,16,0,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Gas,1300,70,5
2,8,281,2,16,0,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Electric,1100,80,5
2,8,144,3,16,1,973,1,246,61,Yes,Neutral,Neutral,sometimes,electricity,1993,female,"white, hispanic",NA,degree_bs,inc_20to50,28372,30,NA,21.333333333333332,Induction,1500,60,4
3,1,277,1,17,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,900,80,5
3,1,320,2,17,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1300,100,5
3,1,264,3,17,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,1100,70,5
3,2,94,1,18,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,700,100,3
3,2,173,2,18,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1100,80,4
3,2,267,3,18,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,1300,70,5
3,3,175,1,19,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1300,80,4
3,3,11,2,19,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1100,50,3
3,3,264,3,19,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,1100,70,5
3,4,313,1,20,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,900,100,5
3,4,278,2,20,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,900,80,5
3,4,6,3,20,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,700,50,3
3,5,103,1,21,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1300,100,3
3,5,140,2,21,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1300,60,4
3,5,237,3,21,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,500,60,5
3,6,16,1,22,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1500,50,3
3,6,254,2,22,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,500,70,5
3,6,192,3,22,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,1100,90,4
3,7,88,1,23,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1500,90,3
3,7,38,2,23,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,500,70,3
3,7,237,3,23,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,500,60,5
3,8,139,1,24,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Gas,1300,60,4
3,8,287,2,24,1,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Electric,1500,80,5
3,8,183,3,24,0,19,1,329,356,Yes,Concerned,Neutral,sometimes,electricity,1995,female,black,NA,degree_bs,inc_50to100,77067,28,Thank you,11.733333333333333,Induction,500,90,4
4,1,85,1,25,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1300,90,3
4,1,320,2,25,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1300,100,5
4,1,252,3,25,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1500,60,5
4,2,127,1,26,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,500,60,4
4,2,143,2,26,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1500,60,4
4,2,258,3,26,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,700,70,5
4,3,160,1,27,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1500,70,4
4,3,119,2,27,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1100,50,4
4,3,33,3,27,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1300,60,3
4,4,25,1,28,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,900,60,3
4,4,35,2,28,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,1500,60,3
4,4,237,3,28,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,500,60,5
4,5,55,1,29,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,500,80,3
4,5,59,2,29,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,700,80,3
4,5,6,3,29,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,700,50,3
4,6,97,1,30,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,900,100,3
4,6,296,2,30,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,900,90,5
4,6,3,3,30,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,500,50,3
4,7,172,1,31,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1100,80,4
4,7,92,2,31,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,500,100,3
4,7,138,3,31,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1100,60,4
4,8,250,1,32,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Gas,1500,60,5
4,8,20,2,32,1,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Electric,500,60,3
4,8,141,3,32,0,28,1,266,121,not_aware,Not_Bothered,Neutral,sometimes,electricity,1966,female,white,NA,vocational,inc_above100,33556,57,NA,6.916666666666667,Induction,1300,60,4
5,1,307,1,33,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,500,100,5
5,1,317,2,33,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,1100,100,5
5,1,297,3,33,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,900,90,5
5,2,31,1,34,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1300,60,3
5,2,254,2,34,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,500,70,5
5,2,252,3,34,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,1500,60,5
5,3,283,1,35,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1300,80,5
5,3,131,2,35,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,700,60,4
5,3,24,3,35,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,700,60,3
5,4,211,1,36,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1300,100,4
5,4,161,2,36,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,1500,70,4
5,4,33,3,36,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,1300,60,3
5,5,226,1,37,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1100,50,5
5,5,137,2,37,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,1100,60,4
5,5,303,3,37,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,1300,90,5
5,6,142,1,38,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1500,60,4
5,6,218,2,38,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,500,50,5
5,6,57,3,38,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,500,80,3
5,7,190,1,39,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1100,90,4
5,7,11,2,39,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,1100,50,3
5,7,24,3,39,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,700,60,3
5,8,67,1,40,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Gas,1300,80,3
5,8,29,2,40,1,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Electric,1100,60,3
5,8,252,3,40,0,27,1,312,88,Yes,Neutral,Not_Bothered,sometimes,"electricity, gas",1969,male,white,NA,hs,inc_10to20,76360,54,NA,7.116666666666666,Induction,1500,60,5
6,1,85,1,41,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,1300,90,3
6,1,110,2,41,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,500,50,4
6,1,12,3,41,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Induction,1100,50,3
6,2,157,1,42,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,1300,70,4
6,2,221,2,42,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,700,50,5
6,2,111,3,42,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Induction,500,50,4
6,3,121,1,43,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,1300,50,4
6,3,146,2,43,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,500,70,4
6,3,93,3,43,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Induction,500,100,3
6,4,307,1,44,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,500,100,5
6,4,296,2,44,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,900,90,5
6,4,18,3,44,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Induction,1500,50,3
6,5,235,1,45,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,500,60,5
6,5,284,2,45,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,1300,80,5
6,5,249,3,45,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Induction,1300,60,5
6,6,184,1,46,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,700,90,4
6,6,95,2,46,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,700,100,3
6,6,252,3,46,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Induction,1500,60,5
6,7,127,1,47,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,500,60,4
6,7,218,2,47,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,500,50,5
6,7,111,3,47,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Induction,500,50,4
6,8,283,1,48,1,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Gas,1300,80,5
6,8,215,2,48,0,63,1,186,129,No,Not_Bothered,Neutral,sometimes,gas,1988,genderNonconform,white,NA,degree_bs,inc_20to50,14445,35,NA,6.3,Electric,1500,100,4
